order_id,item_name,item_id,item_cat,item_size
1461,Iced Tea,It011,Drinks,Medium
1462,Flat White,It003,Drinks,
1462,Latte,It002,Drinks,Medium
1462,Iced Mocha,It021,Drinks,Medium
1462,Cookie,It017,Bakery,
1463,Donut,It024,Bakery,
1463,Iced Mocha,It021,Drinks,Medium
1463,Brownie,It016,Bakery,
1464,Tea,It019,Drinks,
1464,Latte,It002,Drinks,Medium
1465,Cookie,It017,Bakery,
1465,Sandwich Salami&Mozzarella,It013,Bakery,
1466,Caramel Macchiato,It004,Drinks,Medium
1466,Carrot Cake,It026,Bakery,
1466,Tea,It019,Drinks,
1466,Tramisu,It023,Bakery,
1467,Cookie,It017,Bakery,
1467,Caramel Macchiato,It004,Drinks,Medium
1467,Tramisu,It023,Bakery,
1468,Caramel Macchiato,It004,Drinks,Medium
1468,Espresso,It005,Drinks,
1468,Tramisu,It023,Bakery,
1468,Carrot Cake,It026,Bakery,
1469,Cheesecake,It018,Bakery,
1469,Mocha,It006,Drinks,Medium
1469,Espresso,It005,Drinks,
1469,Apple Pie,It025,Bakery,
1470,Brownie,It016,Bakery,
1470,Iced Tea,It011,Drinks,Medium
1471,Espresso,It005,Drinks,
1471,Herbal Tea,It020,Drinks,
1471,Iced Mocha,It021,Drinks,Medium
1471,Latte,It002,Drinks,Medium
1472,Tea,It019,Drinks,
1472,Carrot Cake,It026,Bakery,
1472,Iced Tea,It011,Drinks,Medium
1472,Mocha,It006,Drinks,Medium
1473,Carrot Cake,It026,Bakery,
1473,Toast,It014,Bakery,
1473,Iced Latte,It010,Drinks,Medium
1473,Flat White,It003,Drinks,
1474,Toast,It014,Bakery,
1474,Carrot Cake,It026,Bakery,
1474,Flat White,It003,Drinks,
1474,Espresso,It005,Drinks,
1475,Iced Tea,It011,Drinks,Medium
1475,Hot Chocolate,It008,Drinks,Medium
1476,Iced Tea,It011,Drinks,Medium
1476,Toast,It014,Bakery,
1476,Mocha,It006,Drinks,Medium
1476,Iced Americano,It009,Drinks,Medium
1477,Cookie,It017,Bakery,
1477,Espresso,It005,Drinks,
1477,Carrot Cake,It026,Bakery,
1478,Iced Latte,It010,Drinks,Medium
1478,Caramel Macchiato,It004,Drinks,Medium
1478,Donut,It024,Bakery,
1479,Mocha,It006,Drinks,Medium
1479,Iced Tea,It011,Drinks,Medium
1479,Caramel Macchiato,It004,Drinks,Medium
1479,White Mocha,It007,Drinks,Medium
1480,Iced Tea,It011,Drinks,Medium
1480,Iced Latte,It010,Drinks,Medium
1480,Espresso,It005,Drinks,
1481,Mocha,It006,Drinks,Medium
1481,Toast,It014,Bakery,
1481,Iced Tea,It011,Drinks,Medium
1481,Sandwich Salami&Mozzarella,It013,Bakery,
1482,Iced Americano,It009,Drinks,Medium
1482,Iced Mocha,It021,Drinks,Medium
1482,Apple Pie,It025,Bakery,
1483,Caramel Macchiato,It004,Drinks,Medium
1483,Iced Mocha,It021,Drinks,Medium
1484,Espresso,It005,Drinks,
1484,Donut,It024,Bakery,
1484,Iced Mocha,It021,Drinks,Medium
1485,Iced Tea,It011,Drinks,Medium
1485,Cheesecake,It018,Bakery,
1485,Lemonade,It012,Drinks,Medium
1485,Hot Chocolate,It008,Drinks,Medium
1486,Apple Pie,It025,Bakery,
1486,Latte,It002,Drinks,Medium
1487,Donut,It024,Bakery,
1487,Americano,It022,Drinks,Medium
1487,White Mocha,It007,Drinks,Medium
1487,Caramel Macchiato,It004,Drinks,Medium
1488,Tramisu,It023,Bakery,
1488,Americano,It022,Drinks,Medium
1488,Flat White,It003,Drinks,
1489,Iced Mocha,It021,Drinks,Medium
1489,Lemonade,It012,Drinks,Medium
1489,Donut,It024,Bakery,
1490,Toast,It014,Bakery,
1490,Iced Mocha,It021,Drinks,Medium
1490,Iced Latte,It010,Drinks,Medium
1491,Lemonade,It012,Drinks,Medium
1491,Tea,It019,Drinks,
1492,Flat White,It003,Drinks,
1492,Donut,It024,Bakery,
1492,Sandwich Salami&Mozzarella,It013,Bakery,
1493,Brownie,It016,Bakery,
1493,Cookie,It017,Bakery,
1493,White Mocha,It007,Drinks,Medium
1494,Tramisu,It023,Bakery,
1494,Mocha,It006,Drinks,Medium
1494,Cookie,It017,Bakery,
1494,Espresso,It005,Drinks,
1495,Sandwich Salami&Mozzarella,It013,Bakery,
1495,Iced Tea,It011,Drinks,Medium
1496,Donut,It024,Bakery,
1496,White Mocha,It007,Drinks,Medium
1496,Americano,It022,Drinks,Medium
1497,Iced Mocha,It021,Drinks,Medium
1497,Apple Pie,It025,Bakery,
1498,Mocha,It006,Drinks,Medium
1498,Cappuccino,It001,Drinks,Medium
1498,Cookie,It017,Bakery,
1499,Cheesecake,It018,Bakery,
1499,Latte,It002,Drinks,Medium
1499,Caramel Macchiato,It004,Drinks,Medium
1499,Sandwich Salami&Mozzarella,It013,Bakery,
1500,Flat White,It003,Drinks,
1500,Apple Pie,It025,Bakery,
1500,Iced Latte,It010,Drinks,Medium
